epoch_ns	p99_us
1787125370948709948	89587711
1787125371052963335	94568447
1787125371135549472	94633983
1787125371237983517	94699519
1787125371320725961	94633983
1787125371423542665	86835199
1787125371504505870	94765055
1787125371605636367	94830591
1787125371709170773	89915391
1787125371791553321	94699519
1787125371894642890	90046463
1787125371977043727	94699519
1787125372079758845	114032639
1787125372182844814	94830591
1787125372285748396	94896127
1787125372386955893	113967103
1787125372467888587	89260031
1787125372570564636	94830591
1787125372653041577	94896127
1787125372755996184	86638591
1787125372838133266	93454335
1787125372939277167	89456639
1787125373021729527	95223807
1787125373126422396	93519871
1787125373251543323	95158271
1787125373340546387	113704959
1787125373428503840	95158271
1787125373515854266	95223807
1787125373619567422	87293951
1787125373722724619	93716479
1787125373805278068	87425023
1787125373886229366	89587711
1787125373989558617	93913087
1787125374096538293	89718783
1787125374198985519	87490559
1787125374282571040	94109695
1787125374370557457	48365567
1787125374453532532	114360319
1787125374559546826	94699519
1787125374662567665	94699519
1787125374745757122	94699519
1787125374857752697	94765055
1787125374941544923	93978623
1787125375026779868	94896127
1787125375132531645	95027199
1787125375218567884	93716479
1787125375286567460	95092735
1787125375391740281	113311743
1787125375495517456	93913087
1787125375582923773	93716479
1787125375685983841	93650943
1787125375792853775	95551487
1787125375880587920	93585407
1787125375984905406	89849855
1787125376073533588	95748095
1787125376175858342	95813631
1787125376258561306	95813631
1787125376341904698	113573887
1787125376423054976	87359487
1787125376504819941	113573887
1787125376606186616	113442815
1787125376708563273	95289343
1787125376790536738	95027199
1787125376871499570	93061119
1787125376972672656	95092735
1787125377055573558	113573887
1787125377156985403	87293951
1787125377258093825	94830591
1787125377339663669	47349759
1787125377421839285	93257727
1787125377523203242	94830591
1787125377626447530	94896127
1787125377727631203	94961663
1787125377828733257	47611903
1787125377911142446	41091071
1787125378015000876	93782015
1787125378116141735	29622271
1787125378219479997	93913087
1787125378308042919	88866815
1787125378392591356	95289343
1787125378494713937	88932351
1787125378596927915	94044159
1787125378699530995	95420415
1787125378801478132	41680895
1787125378902651779	95420415
1787125378985922769	89325567
1787125379109532198	95420415
1787125379190518306	95354879
1787125379293792694	94306303
1787125379376853780	87949311
1787125379478186256	95420415
1787125379580495343	89325567
1787125379661561435	94502911
1787125379764262527	113115135
1787125379867177197	94568447
1787125379948209927	95748095
1787125380052513112	94699519
1787125380134760327	94306303
1787125380240589264	95682559
1787125380321557761	113049599
1787125380424155101	89194495
1787125380506531518	89260031
1787125380608368077	112984063
1787125380691548025	94175231
1787125380775180130	96141311
1787125380877350330	112787455
1787125380982001879	96010239
1787125381043393528	96075775
1787125381145715480	96075775
1787125381258524141	96141311
1787125381339473129	95879167
1787125381448532285	113115135
1787125381552252690	95748095
1787125381659539657	93978623
1787125381763530918	93716479
1787125381846300842	88932351
1787125381930740548	47087615
1787125382036638925	95748095
1787125382124264495	95551487
1787125382229220979	113311743
1787125382315538953	88604671
1787125382412269223	88735743
1787125382500345982	93650943
1787125382608319399	113508351
1787125382692592852	95617023
1787125382807017927	95551487
1787125382913952794	95551487
1787125382999795526	95551487
1787125383103440938	94175231
1787125383170398329	95354879
1787125383252750080	95420415
1787125383359559626	95092735
1787125383442528274	47841279
1787125383547549652	87162879
1787125383631013391	95158271
1787125383735715520	88670207
1787125383816696439	87031807
1787125383924541403	94437375
1787125384011615907	47677439
1787125384114027993	88735743
1787125384200540156	47054847
1787125384282556663	94306303
1787125384393938880	46956543
1787125384476547465	95551487
1787125384569920862	89063423
1787125384672302098	94175231
1787125384774709821	95748095
1787125384876543772	95551487
1787125384964731671	87687167
1787125385070525768	95813631
1787125385176069563	46301183
1787125385264545788	95879167
1787125385365704313	87883775
1787125385448745655	95944703
1787125385571556560	95879167
1787125385674550017	114229247
